0.16,0.331,0.509,293.15,30
0.22,0.625,0.158,293.15,60
0.09,0.18,0.732,293.15,30
0.66,0.258,0.078,293.15,30
0.72,0.154,0.124,293.15,30
0.52,0.3,0.177,293.15,30
0.64,0.187,0.178,293.15,30
0.05,0.872,0.08,293.15,75
0.36,0.456,0.18,293.15,45
0.86,0.086,0.056,293.15,30
0.98,0.004,0.012,293.15,30
0.86,0.11,0.027,293.15,30
0.84,0.063,0.094,293.15,30
0.87,0.014,0.116,293.15,30
0,0.218,0.781,293.15,30
0.49,0.43,0.083,293.15,45
0.39,0.181,0.431,293.15,30
0.36,0.334,0.303,293.15,30
0.51,0.48,0.013,293.15,45
0.71,0.226,0.067,293.15,30
0.47,0.406,0.121,293.15,45
0.6,0.357,0.043,293.15,45
0.72,0.1,0.183,293.15,30
0.19,0.742,0.065,293.15,75
0.93,0.066,0.004,293.15,30
0.47,0.045,0.481,293.15,30
0.81,0.127,0.065,293.15,30
0.11,0.311,0.58,293.15,30
0.94,0.001,0.063,293.15,30
0.54,0.029,0.429,293.15,30
0.76,0.231,0.007,293.15,30
0.1,0.768,0.135,293.15,75
0.73,0.144,0.123,293.15,30
0.62,0.285,0.09,293.15,30
0.49,0.342,0.17,293.15,30
0.47,0.021,0.511,293.15,30
0.56,0.408,0.03,293.15,45
0.07,0.671,0.26,293.15,60
0.72,0.21,0.074,293.15,30
0.36,0.227,0.413,293.15,30
0.31,0.114,0.574,293.15,30
0.56,0.387,0.053,293.15,45
0.17,0.274,0.555,293.15,30
0.77,0.205,0.024,293.15,30
0.65,0.241,0.11,293.15,30
0.04,0.563,0.393,293.15,45
0.34,0.564,0.093,293.15,60
0.56,0.406,0.033,293.15,45
0.6,0.325,0.074,293.15,30
0.32,0.623,0.061,293.15,60
0.52,0.104,0.378,293.15,30
0.05,0.874,0.076,293.15,75
0.85,0.13,0.018,293.15,30
0.36,0.277,0.364,293.15,30
0.38,0.174,0.445,293.15,30
0.21,0.242,0.544,293.15,30
0.55,0.101,0.346,293.15,30
0.81,0.052,0.136,293.15,30
0.44,0.232,0.325,293.15,30
0.83,0.154,0.016,293.15,30
0.9,0.013,0.09,293.15,30
0.5,0.377,0.119,293.15,45
0.02,0.921,0.064,293.15,75
0.32,0.262,0.422,293.15,30
0.25,0.276,0.473,293.15,30
0.71,0.068,0.226,293.15,30
0.42,0.143,0.442,293.15,30
0.85,0.112,0.041,293.15,30
0.87,0.1,0.026,293.15,30
0.84,0.122,0.042,293.15,30
0.93,0.071,0.004,293.15,30
0.95,0.027,0.025,293.15,30
0.82,0.042,0.134,293.15,30
0.2,0.585,0.213,293.15,60
0.34,0.635,0.021,293.15,60
0.36,0.486,0.154,293.15,45
0.91,0.013,0.081,293.15,30
0.48,0.041,0.48,293.15,30
0.93,0.014,0.056,293.15,30
0.54,0.378,0.083,293.15,45
0.43,0.433,0.14,293.15,45
0.95,0.008,0.044,293.15,30
0,0.204,0.796,293.15,15
0.11,0.112,0.778,293.15,15
0,0.054,0.944,293.15,15
0.13,0.063,0.808,293.15,15
1,0.004,0,293.15,30
0.41,0.107,0.487,293.15,30
0.84,0.064,0.099,293.15,30
0.09,0.748,0.165,293.15,75
0.64,0.198,0.161,293.15,30
0.42,0.262,0.317,293.15,30
0.31,0.068,0.619,293.15,30
0.47,0.402,0.129,293.15,45
0.7,0.302,0.002,293.15,30
0.42,0.506,0.071,293.15,45
0.25,0.47,0.278,293.15,45
0.96,0.026,0.009,293.15,30
0.17,0.771,0.062,293.15,75
0.13,0.726,0.148,293.15,75
0.02,0.729,0.251,293.15,75
0.1,0.889,0.015,293.15,75
0.33,0.332,0.335,293.15,30
0.84,0.136,0.028,293.15,30
0.11,0.068,0.821,293.15,15
0.35,0.161,0.489,293.15,30
0.37,0.144,0.485,293.15,30
0.3,0.222,0.479,293.15,30
0.67,0.076,0.253,293.15,30
0.93,0.047,0.027,293.15,30
0.78,0.146,0.078,293.15,30
0.49,0.496,0.015,293.15,45
0.72,0.153,0.127,293.15,30
0.28,0.081,0.638,293.15,30
0.53,0.279,0.192,293.15,30
0.06,0.426,0.519,293.15,30
0.66,0.285,0.051,293.15,30
0.57,0.001,0.433,293.15,30
0.66,0.206,0.139,293.15,30
0.17,0.195,0.638,293.15,30
0.32,0.326,0.349,293.15,30
0.52,0.147,0.335,293.15,30
0.29,0.13,0.582,293.15,30
0.38,0.025,0.596,293.15,15
0.59,0.288,0.126,293.15,30
0.33,0.43,0.244,293.15,45
0.65,0.064,0.283,293.15,30
0.39,0.382,0.227,293.15,30
0.27,0.24,0.491,293.15,30
0.26,0.15,0.591,293.15,30
0.08,0.631,0.29,293.15,60
0.35,0.168,0.485,293.15,30
0.47,0.047,0.486,293.15,30
0.74,0.229,0.032,293.15,30
0.31,0.064,0.622,293.15,30
0.89,0.04,0.071,293.15,30
0.42,0.342,0.235,293.15,30
0.33,0.192,0.474,293.15,30
0.22,0.224,0.552,293.15,30
0.67,0.063,0.267,293.15,30
0.02,0.004,0.981,293.15,15
0.17,0.274,0.553,293.15,30
0.81,0.082,0.106,293.15,30
0.04,0.881,0.078,293.15,75
0.24,0.535,0.23,293.15,45
0.88,0.083,0.038,293.15,30
0.62,0.297,0.087,293.15,30
0.06,0.864,0.079,293.15,75
0.14,0.175,0.686,293.15,30
0.21,0.435,0.359,293.15,45
0.7,0.269,0.028,293.15,30
0.09,0.795,0.115,293.15,75
0.5,0.287,0.211,293.15,30
0.84,0.045,0.118,293.15,30
0.14,0.426,0.439,293.15,30
0.54,0.394,0.07,293.15,45
0.5,0.144,0.352,293.15,30
0.82,0.123,0.057,293.15,30
0.27,0.101,0.626,293.15,30
0.4,0.297,0.306,293.15,30
0.16,0.607,0.231,293.15,60
0.82,0.04,0.139,293.15,30
0.5,0.06,0.438,293.15,30
0.86,0.05,0.088,293.15,30
0.68,0.303,0.022,293.15,30
0.09,0.565,0.343,293.15,45
0.16,0.685,0.152,293.15,60
0.5,0.166,0.33,293.15,30
0.61,0.26,0.135,293.15,30
0.39,0.158,0.451,293.15,30
0.85,0.011,0.14,293.15,30
0.89,0.07,0.038,293.15,30
0.64,0.105,0.259,293.15,30
0.67,0.03,0.301,293.15,30
0.57,0.399,0.028,293.15,45
0.42,0.155,0.429,293.15,30
0.34,0.502,0.157,293.15,45
0.51,0.077,0.411,293.15,30
0.12,0.552,0.331,293.15,45
0.48,0.108,0.41,293.15,30
0.44,0.238,0.32,293.15,30
0.17,0.327,0.503,293.15,30
0.76,0.08,0.165,293.15,30
0.27,0.466,0.264,293.15,45
0.02,0.333,0.652,293.15,30
0.1,0.122,0.775,293.15,15
0.59,0.002,0.409,293.15,30
0.22,0.607,0.177,293.15,60
0.71,0.034,0.26,293.15,30
0.13,0.624,0.241,293.15,60
0.95,0.022,0.027,293.15,30
0.01,0.698,0.288,293.15,60
0.79,0.1,0.111,293.15,30
0.13,0.081,0.784,293.15,15
0.9,0.038,0.061,293.15,30
0.7,0.198,0.103,293.15,30
0.19,0.107,0.703,293.15,15
0.95,0.003,0.049,293.15,30
0.54,0.357,0.1,293.15,30
0.31,0.306,0.386,293.15,30
0.88,0.07,0.049,293.15,30
0.42,0.307,0.272,293.15,30
0.4,0.215,0.38,293.15,30
0.7,0.27,0.034,293.15,30
0.52,0.081,0.396,293.15,30
0.39,0.321,0.289,293.15,30
0.38,0.369,0.25,293.15,30
0.77,0.194,0.04,293.15,30
0.93,0.007,0.063,293.15,30
0.08,0.157,0.767,293.15,15
0.52,0.109,0.373,293.15,30
0.17,0.24,0.586,293.15,30
0.64,0.314,0.043,293.15,30
0.66,0.281,0.064,293.15,30
0.34,0.024,0.635,293.15,15
0.74,0.2,0.057,293.15,30
0.37,0.523,0.103,293.15,45
0.69,0.068,0.24,293.15,30
0.8,0.121,0.077,293.15,30
0.89,0.074,0.036,293.15,30
0.22,0.563,0.219,293.15,45
0.8,0.08,0.12,293.15,30
0.68,0.137,0.179,293.15,30
0.77,0.089,0.142,293.15,30
0.47,0.082,0.45,293.15,30
0.44,0.008,0.547,293.15,30
0.62,0.145,0.235,293.15,30
0.69,0.225,0.08,293.15,30
0.74,0.169,0.091,293.15,30
0.45,0.508,0.044,293.15,45
0.31,0.556,0.13,293.15,60
0.3,0.218,0.48,293.15,30
0.35,0.004,0.642,293.15,15
0.47,0.45,0.083,293.15,45
0.38,0.397,0.221,293.15,45
0.48,0.208,0.311,293.15,30
0.64,0.26,0.102,293.15,30
0.2,0.544,0.258,293.15,45
0.85,0.005,0.148,293.15,30
0.94,0.044,0.02,293.15,30
0.81,0.116,0.071,293.15,30
0.3,0.398,0.303,293.15,30
1,0,0.001,293.15,30
0.69,0.08,0.225,293.15,30
0.34,0.562,0.093,293.15,60
0.82,0.062,0.119,293.15,30
0.33,0.587,0.081,293.15,60
0.35,0.205,0.449,293.15,30
0.11,0.165,0.72,293.15,30
0.84,0.079,0.078,293.15,30
0.17,0.56,0.269,293.15,45
0.1,0.173,0.731,293.15,30
0.61,0.279,0.116,293.15,30
0.13,0.476,0.393,293.15,45
0.26,0.689,0.05,293.15,60
0.77,0.216,0.017,293.15,30
0.45,0.515,0.037,293.15,45
0.51,0.273,0.221,293.15,30
0.06,0.751,0.188,293.15,75
0.19,0.484,0.33,293.15,45
0.34,0.654,0.003,293.15,60
0.06,0.304,0.632,293.15,30
0.13,0.515,0.359,293.15,45
0.36,0.484,0.153,293.15,45
0.22,0.616,0.159,293.15,60
0.74,0.159,0.104,293.15,30
0.53,0.079,0.392,293.15,30
0.2,0.688,0.107,293.15,60
0.13,0.58,0.293,293.15,60
0.59,0.252,0.16,293.15,30
0.4,0.385,0.212,293.15,30
0.46,0.08,0.459,293.15,30
0.42,0.019,0.56,293.15,30
0.3,0.363,0.338,293.15,30
0.17,0.429,0.404,293.15,45
0.89,0.055,0.057,293.15,30
0.49,0.025,0.486,293.15,30
0.19,0.313,0.501,293.15,30
0.36,0.288,0.349,293.15,30
0.86,0.059,0.085,293.15,30
0.75,0.1,0.147,293.15,30
0.98,0.013,0.005,293.15,30
0.43,0.466,0.107,293.15,45
0.42,0.26,0.322,293.15,30
0.52,0.475,0.002,293.15,45
0.94,0.004,0.054,293.15,30
0.36,0.383,0.258,293.15,30
0.78,0.049,0.174,293.15,30
0.37,0.582,0.048,293.15,60
0.26,0.342,0.396,293.15,30
0.56,0.373,0.066,293.15,45
0.05,0.904,0.049,293.15,75
0.1,0.69,0.209,293.15,60
0.67,0.179,0.155,293.15,30
0.78,0.105,0.114,293.15,30
0.05,0.443,0.507,293.15,30
0.12,0.855,0.029,293.15,75
0.82,0.084,0.1,293.15,30
0.22,0.598,0.182,293.15,60
0.1,0.233,0.672,293.15,30
0.24,0.734,0.028,293.15,75
0.67,0.134,0.198,293.15,30
0.44,0.311,0.25,293.15,30
0.38,0.119,0.503,293.15,30
0.52,0.172,0.306,293.15,30
0.35,0.599,0.055,293.15,60
0.79,0.128,0.083,293.15,30
0.13,0.095,0.77,293.15,15
0.63,0.074,0.299,293.15,30
0.35,0.383,0.263,293.15,30
0.32,0.403,0.273,293.15,45
0.94,0.033,0.026,293.15,30
0.44,0.137,0.427,293.15,30
0.98,0.007,0.012,293.15,30
0.99,0.008,0.001,293.15,30
0.4,0.464,0.138,293.15,45
0.11,0.828,0.059,293.15,75
0.83,0.078,0.096,293.15,30
0.51,0.388,0.1,293.15,45
0.36,0.617,0.022,293.15,60
0.84,0.045,0.11,293.15,30
0.12,0.323,0.559,293.15,30
0.1,0.672,0.227,293.15,60
0.52,0.13,0.346,293.15,30
0.05,0.116,0.831,293.15,15
0.13,0.539,0.326,293.15,45
0.28,0.664,0.054,293.15,60
0.82,0.052,0.132,293.15,30
0.83,0.034,0.133,293.15,30
0.37,0.11,0.516,293.15,30
0.87,0.029,0.098,293.15,30
0.05,0.013,0.934,293.15,15
0.84,0.019,0.142,293.15,30
0.54,0.3,0.162,293.15,30
0.08,0.092,0.823,293.15,15
0.39,0.043,0.571,293.15,30
0.61,0.195,0.198,293.15,30
0.56,0.128,0.309,293.15,30
0.76,0.223,0.021,293.15,30
0.43,0.108,0.458,293.15,30
0.97,0.015,0.02,293.15,30
0.19,0.613,0.201,293.15,60
0.64,0.356,0.001,293.15,45
0.96,0.019,0.017,293.15,30
0.8,0.133,0.068,293.15,30
0.3,0.229,0.471,293.15,30
0.11,0.575,0.314,293.15,45
0.66,0.017,0.324,293.15,30
0.23,0.616,0.151,293.15,60
0.3,0.476,0.222,293.15,45
0.1,0.283,0.621,293.15,30
0.25,0.224,0.528,293.15,30
0.19,0.153,0.656,293.15,30
0.41,0.032,0.56,293.15,30
0.9,0.016,0.085,293.15,30
0.76,0.033,0.211,293.15,30
0.41,0.034,0.555,293.15,30
0.11,0.841,0.048,293.15,75
0.94,0.052,0.004,293.15,30
0.53,0.121,0.349,293.15,30
0.41,0.099,0.488,293.15,30
0.42,0.278,0.306,293.15,30
0.18,0.755,0.06,293.15,75
0.47,0.307,0.22,293.15,30
0.27,0.164,0.565,293.15,30
0.74,0.167,0.097,293.15,30
0.46,0.009,0.529,293.15,30
0.07,0.324,0.608,293.15,30
0.79,0.108,0.098,293.15,30
0.6,0.123,0.278,293.15,30
0.32,0.439,0.241,293.15,45
0.56,0.119,0.324,293.15,30
0.3,0.234,0.469,293.15,30
0.79,0.163,0.052,293.15,30
0.74,0.176,0.082,293.15,30
0.98,0.014,0.003,293.15,30
0.15,0.512,0.34,293.15,45
0.68,0.215,0.107,293.15,30
0.47,0.447,0.08,293.15,45
0.75,0.064,0.186,293.15,30
0.93,0.038,0.036,293.15,30
0.11,0.544,0.346,293.15,45
0.47,0.436,0.095,293.15,45
0.04,0.707,0.252,293.15,60
0.66,0.124,0.22,293.15,30
0.96,0.001,0.043,293.15,30
0.99,0.002,0.003,293.15,30
0.71,0.207,0.085,293.15,30
0.18,0.416,0.404,293.15,30
0.53,0.037,0.431,293.15,30
0.81,0.092,0.099,293.15,30
0.08,0.04,0.883,293.15,15
0.92,0.021,0.064,293.15,30
0.29,0.435,0.277,293.15,45
0.91,0.089,0.004,293.15,30
0.13,0.144,0.723,293.15,15
0.52,0.36,0.116,293.15,30
0.22,0.005,0.772,293.15,15
0.42,0.426,0.152,293.15,45
0.26,0.686,0.058,293.15,60
0.9,0.076,0.02,293.15,30
0.05,0.096,0.85,293.15,15
0.73,0.066,0.209,293.15,30
0.19,0.077,0.733,293.15,15
0.25,0.207,0.54,293.15,30
0.83,0.163,0.011,293.15,30
0.24,0.074,0.687,293.15,15
0.02,0.829,0.152,293.15,75
0.66,0.237,0.105,293.15,30
0.54,0.198,0.258,293.15,30
0.35,0.212,0.442,293.15,30
0.4,0.078,0.522,293.15,30
0.92,0.031,0.051,293.15,30
0.86,0.09,0.047,293.15,30
0.89,0.101,0.014,293.15,30
0.42,0.123,0.46,293.15,30
0.33,0.353,0.315,293.15,30
0.69,0.295,0.018,293.15,30
0.23,0.094,0.674,293.15,15
0.96,0.02,0.019,293.15,30
0.6,0.084,0.315,293.15,30
0.55,0.072,0.38,293.15,30
0.69,0.134,0.175,293.15,30
0.99,0.004,0.002,293.15,30
0.87,0.058,0.068,293.15,30
0.92,0.066,0.018,293.15,30
0.21,0.538,0.248,293.15,45
0.09,0.789,0.121,293.15,75
0.94,0.003,0.06,293.15,30
0.47,0.093,0.434,293.15,30
0.07,0.102,0.826,293.15,15
0.61,0.231,0.157,293.15,30
0.36,0.447,0.191,293.15,45
0.46,0.219,0.32,293.15,30
0.18,0.475,0.347,293.15,45
0.08,0.204,0.717,293.15,30
0.21,0.295,0.494,293.15,30
0.62,0.037,0.345,293.15,30
0.19,0.313,0.495,293.15,30
0.25,0.698,0.049,293.15,75
0.15,0.706,0.143,293.15,60
0.29,0.454,0.261,293.15,45
0.48,0.322,0.194,293.15,30
0.5,0.291,0.212,293.15,30
0.33,0.02,0.652,293.15,15
0.24,0.453,0.303,293.15,45
0.86,0.02,0.119,293.15,30
0.8,0.152,0.044,293.15,30
0.16,0.621,0.223,293.15,60
0.82,0.123,0.061,293.15,30
0.69,0.033,0.28,293.15,30
0.11,0.091,0.798,293.15,15
0.52,0.13,0.35,293.15,30
0.8,0.057,0.142,293.15,30
0.34,0.623,0.035,293.15,60
0.78,0.112,0.109,293.15,30
0.22,0.729,0.05,293.15,75
0.86,0.042,0.1,293.15,30
0.44,0.362,0.199,293.15,30
0.13,0.203,0.67,293.15,30
0.33,0.424,0.25,293.15,45
0.17,0.677,0.156,293.15,60
0.23,0.022,0.751,293.15,15
0.41,0.365,0.226,293.15,30
0.24,0.591,0.172,293.15,60
0.72,0.022,0.262,293.15,30
0.12,0.152,0.728,293.15,15
0.82,0.064,0.115,293.15,30
0.56,0.168,0.275,293.15,30
0.35,0.065,0.582,293.15,30
0.67,0.283,0.043,293.15,30
0.39,0.063,0.544,293.15,30
0.19,0.604,0.202,293.15,60
0.6,0.146,0.253,293.15,30
0.61,0.107,0.287,293.15,30
0.4,0.041,0.559,293.15,30
0.1,0.39,0.512,293.15,30
0.12,0.595,0.287,293.15,60
0.54,0.217,0.243,293.15,30
0.71,0.066,0.227,293.15,30
0.75,0.142,0.104,293.15,30
0.7,0.038,0.263,293.15,30
0.25,0.36,0.39,293.15,30
0.51,0.094,0.392,293.15,30
0.14,0.115,0.744,293.15,15
0.71,0.054,0.239,293.15,30
1,0.003,0,293.15,30
0.71,0.233,0.055,293.15,30
0.35,0.447,0.203,293.15,45
0.82,0.008,0.168,293.15,30
0.04,0.744,0.216,293.15,75
0.89,0.097,0.016,293.15,30
0.79,0.206,0.001,293.15,30
0.46,0.358,0.178,293.15,30
0.53,0.386,0.08,293.15,45
0.11,0.635,0.257,293.15,60
0.59,0.078,0.327,293.15,30
0.16,0.13,0.708,293.15,15
0.33,0.218,0.455,293.15,30
0.65,0.185,0.162,293.15,30
0.54,0.293,0.164,293.15,30
